transaction_id,date,customer_id,product_id,store_id,quantity,unit_price,discount
T-2471,2023-01-18,CUST-127,P002,ST-5,1.0,225.0,0.2
T-2472,2023-08-10,CUST-171,P005,ST-4,2.0,67.5,0.0
T-2473,2023-08-25,CUST-149,P004,ST-5,4.0,37.5,0.0
T-2474,2023-10-06,CUST-198,P002,ST-1,2.0,225.0,0.0
T-2475,2023-04-19,CUST-154,P001,ST-1,3.0,300.0,0.2
T-2476,2023-07-27,CUST-159,P003,ST-4,1.0,120.0,0.2
T-2477,2023-01-31,CUST-181,P004,ST-4,5.0,37.5,0.1
T-2478,2023-07-19,CUST-168,P004,ST-1,3.0,37.5,0.0
T-2479,2023-05-20,CUST-109,P004,ST-2,1.0,37.5,0.0
T-2480,19/01/2023,CUST-157,P002,ST-2,4.0,225.0,0.0
T-2481,2023-05-16,CUST-152,P003,ST-2,4.0,120.0,0.0
T-2482,2023-09-02,CUST-141,P001,ST-1,5.0,300.0,0.0
T-2483,2023-10-10,CUST-166,P004,ST-1,2.0,37.5,0.0
T-2484,2023-06-05,CUST-147,P004,ST-2,1.0,37.5,0.0
T-2485,2023-11-02,CUST-195,P001,ST-3,5.0,300.0,0.2
T-2486,2023-11-08,CUST-198,P002,ST-1,1.0,225.0,0.1
T-2487,2023-08-15,CUST-158,P004,ST-2,4.0,37.5,0.0
T-2488,2023-03-03,CUST-104,P004,ST-2,5.0,37.5,0.0
T-2489,2023-01-04,CUST-127,P002,ST-4,4.0,225.0,0.0
T-2490,22/10/2023,CUST-114,P004,ST-4,3.0,37.5,0.0
T-2491,2023-12-28,CUST-192,P005,ST-3,1.0,67.5,0.2
T-2492,2023-09-22,CUST-139,P002,ST-4,1.0,225.0,0.0
T-2493,2023-06-21,CUST-160,P001,ST-4,3.0,300.0,0.2
T-2494,2023-11-09,CUST-178,P004,ST-4,1.0,37.5,0.0
T-2495,2023-11-03,CUST-182,P001,ST-4,5.0,300.0,0.0
T-2496,2023-01-22,CUST-198,P002,ST-1,4.0,225.0,0.0
T-2497,2023-01-18,CUST-176,P005,ST-4,5.0,67.5,0.1
T-2498,2023-03-22,CUST-156,P003,ST-1,4.0,120.0,0.0
T-2499,2023-08-15,CUST-183,P001,ST-1,3.0,300.0,0.0
T-2500,21/05/2023,CUST-135,P005,ST-4,,67.5,0.0
T-2501,2023-05-22,CUST-178,P005,ST-3,2.0,67.5,0.2
T-2502,2023-05-18,CUST-187,P004,ST-4,4.0,37.5,0.0
T-2503,2023-12-08,CUST-183,P002,ST-5,1.0,225.0,0.2
T-2504,2023-08-28,CUST-157,P003,ST-4,4.0,120.0,0.2
T-2505,2023-03-13,CUST-181,P002,ST-2,5.0,225.0,0.1
T-2506,2023-07-10,CUST-189,P005,ST-4,2.0,67.5,0.0
T-2507,2023-07-11,CUST-159,P002,ST-5,5.0,225.0,0.2
T-2508,2023-11-20,CUST-158,P002,ST-2,2.0,225.0,0.0
T-2509,2023-08-16,CUST-139,P005,ST-2,4.0,67.5,0.0
T-2510,09/07/2023,CUST-153,P005,ST-1,1.0,67.5,0.0
T-2511,2023-01-26,CUST-181,P004,ST-3,4.0,37.5,0.1
T-2512,2023-01-09,CUST-162,P002,ST-2,4.0,225.0,0.0
T-2513,2023-11-17,CUST-190,P001,ST-4,1.0,300.0,0.0
T-2514,2023-02-02,CUST-176,P002,ST-2,5.0,225.0,0.0
T-2515,2023-06-30,CUST-138,P001,ST-2,2.0,300.0,0.0
T-2516,2023-07-05,CUST-114,P004,ST-3,1.0,37.5,0.1
T-2517,2023-07-01,CUST-200,P002,ST-4,5.0,225.0,0.0
T-2518,2023-06-10,CUST-172,P001,ST-5,3.0,300.0,0.0
T-2519,2023-07-30,CUST-187,P001,ST-3,1.0,300.0,0.0
T-2520,03/09/2023,CUST-114,P004,ST-3,3.0,37.5,0.1
T-2521,2023-06-02,CUST-166,P005,ST-1,1.0,67.5,0.0
T-2522,2023-01-05,CUST-118,P004,ST-2,5.0,37.5,0.0
T-2523,2023-02-09,CUST-118,P005,ST-3,5.0,67.5,0.0
T-2524,2023-04-15,CUST-157,P005,ST-3,4.0,67.5,0.0
T-2525,2023-07-22,CUST-199,P002,ST-3,2.0,225.0,0.1
T-2526,2023-04-29,CUST-129,P001,ST-5,4.0,300.0,0.2
T-2527,2023-02-09,CUST-101,P001,ST-3,2.0,300.0,0.2
T-2528,2023-06-11,CUST-142,P001,ST-1,3.0,300.0,0.0
T-2529,2023-01-11,CUST-101,P002,ST-2,3.0,225.0,0.2
T-2530,16/02/2023,CUST-130,P005,ST-1,2.0,67.5,0.0
T-2531,2023-05-27,CUST-193,P003,ST-4,5.0,120.0,0.0
T-2532,2023-08-22,CUST-106,P005,ST-3,2.0,67.5,0.0
T-2533,2023-08-30,CUST-169,P001,ST-1,4.0,300.0,0.0
T-2534,2023-08-05,CUST-196,P001,ST-4,2.0,300.0,0.0
T-2535,2023-10-31,CUST-137,P003,ST-2,3.0,120.0,0.1
T-2536,2023-01-14,CUST-132,P002,ST-4,1.0,225.0,0.0
T-2537,2023-05-05,CUST-177,P003,ST-1,5.0,120.0,0.0
T-2538,2023-08-01,CUST-161,P002,ST-3,5.0,225.0,0.1
T-2539,2023-07-17,CUST-146,P002,ST-5,1.0,225.0,0.1
T-2540,15/05/2023,CUST-146,P001,ST-3,2.0,300.0,0.0
T-2541,2023-08-07,CUST-110,P001,ST-3,4.0,300.0,0.0
T-2542,2023-03-27,CUST-178,P001,ST-1,5.0,300.0,0.0
T-2543,2023-08-31,CUST-137,P004,ST-5,4.0,37.5,0.0
T-2544,2023-05-29,CUST-155,P002,ST-4,1.0,225.0,0.1
T-2545,2023-09-27,CUST-199,P003,ST-4,4.0,120.0,0.0
T-2546,2023-12-01,CUST-147,P003,ST-1,4.0,120.0,0.0
T-2547,2023-08-07,CUST-128,P002,ST-1,4.0,225.0,0.2
T-2548,2023-04-03,CUST-133,P004,ST-2,1.0,37.5,0.1
T-2549,2023-09-15,CUST-101,P001,ST-5,3.0,300.0,0.1
T-2550,16/03/2023,CUST-116,P003,ST-4,,120.0,0.0
T-2551,2023-11-27,CUST-176,P001,ST-2,2.0,300.0,0.0
T-2552,2023-11-29,CUST-117,P005,ST-5,2.0,67.5,0.0
T-2553,2023-12-26,CUST-200,P001,ST-1,5.0,300.0,0.1
T-2554,2023-08-05,CUST-114,P004,ST-3,4.0,37.5,0.1
T-2555,2023-11-02,CUST-158,P004,ST-3,5.0,37.5,0.1
T-2556,2023-11-19,CUST-116,P005,ST-2,4.0,67.5,0.0
T-2557,2023-01-22,CUST-107,P004,ST-3,1.0,37.5,0.2
T-2558,2023-11-24,CUST-179,P003,ST-1,4.0,120.0,0.0
T-2559,2023-06-03,CUST-173,P005,ST-1,4.0,67.5,0.0
T-2560,29/05/2023,CUST-148,P003,ST-2,3.0,120.0,0.0
T-2561,2023-06-23,CUST-160,P003,ST-2,2.0,120.0,0.0
T-2562,2023-05-18,CUST-154,P003,ST-3,4.0,120.0,0.0
T-2563,2023-10-30,CUST-132,P001,ST-2,5.0,300.0,0.2
T-2564,2023-10-19,CUST-173,P005,ST-2,2.0,67.5,0.0
T-2565,2023-12-30,CUST-173,P003,ST-2,4.0,120.0,0.0
T-2566,2023-07-30,CUST-176,P005,ST-2,2.0,67.5,0.0
T-2567,2023-02-26,CUST-127,P002,ST-1,3.0,225.0,0.0
T-2568,2023-09-10,CUST-163,P004,ST-5,3.0,37.5,0.0
T-2569,2023-05-04,CUST-168,P005,ST-4,3.0,67.5,0.0
T-2570,31/10/2023,CUST-129,P001,ST-1,4.0,300.0,0.0
T-2571,2023-11-08,CUST-165,P003,ST-1,3.0,120.0,0.0
T-2572,2023-10-05,CUST-192,P005,ST-1,3.0,67.5,0.2
T-2573,2023-10-14,CUST-199,P003,ST-3,2.0,120.0,0.0
T-2574,2023-03-16,CUST-183,P002,ST-2,4.0,225.0,0.2
T-2575,2023-11-21,CUST-114,P005,ST-1,5.0,67.5,0.0
T-2576,2023-08-24,CUST-106,P001,ST-2,5.0,300.0,0.0
T-2577,2023-06-25,CUST-117,P001,ST-4,5.0,300.0,0.0
T-2578,2023-12-28,CUST-166,P002,ST-5,5.0,225.0,0.0
T-2579,2023-01-18,CUST-177,P003,ST-4,5.0,120.0,0.0
T-2580,09/04/2023,CUST-178,P003,ST-5,3.0,120.0,0.2
T-2581,2023-01-01,CUST-147,P005,ST-3,1.0,67.5,0.0
T-2582,2023-01-31,CUST-174,P005,ST-1,3.0,67.5,0.1
T-2583,2023-07-09,CUST-198,P003,ST-1,5.0,120.0,0.0
T-2584,2023-04-29,CUST-176,P001,ST-5,1.0,300.0,0.0
T-2585,2024-01-01,CUST-157,P004,ST-5,1.0,37.5,0.0
T-2586,2023-05-26,CUST-157,P005,ST-5,2.0,67.5,0.0
T-2587,2024-01-01,CUST-115,P002,ST-1,1.0,225.0,0.0
T-2588,2023-09-22,CUST-127,P003,ST-4,4.0,120.0,0.0
T-2589,2023-08-27,CUST-158,P002,ST-3,5.0,225.0,0.2
T-2590,15/03/2023,CUST-125,P005,ST-5,5.0,67.5,0.0
T-2591,2023-01-22,CUST-126,P004,ST-2,2.0,37.5,0.2
T-2592,2023-05-14,CUST-186,P002,ST-3,5.0,225.0,0.2
T-2593,2023-01-29,CUST-175,P004,ST-5,5.0,37.5,0.0
T-2594,2023-01-21,CUST-119,P005,ST-3,4.0,67.5,0.2
T-2595,2023-06-24,CUST-171,P005,ST-1,3.0,67.5,0.0
T-2596,2023-11-20,CUST-143,P004,ST-1,5.0,37.5,0.2
T-2597,2023-07-11,CUST-101,P004,ST-1,5.0,37.5,0.0
T-2598,2023-10-14,CUST-154,P001,ST-4,5.0,300.0,0.1
T-2599,2023-10-24,CUST-199,P005,ST-5,2.0,67.5,0.2
T-2600,01/08/2023,CUST-131,P004,ST-3,,37.5,0.0
T-2601,2023-01-19,CUST-189,P001,ST-1,4.0,300.0,0.0
T-2602,2023-03-28,CUST-120,P003,ST-2,2.0,120.0,0.0
T-2603,2023-02-08,CUST-123,P005,ST-1,4.0,67.5,0.0
T-2604,2023-10-02,CUST-140,P003,ST-1,5.0,120.0,0.2
T-2605,2023-09-04,CUST-167,P002,ST-4,1.0,225.0,0.1
T-2606,2023-11-09,CUST-161,P003,ST-1,1.0,120.0,0.2
T-2607,2023-03-23,CUST-129,P005,ST-5,3.0,67.5,0.0
T-2608,2023-12-11,CUST-161,P001,ST-1,5.0,300.0,0.0
T-2609,2023-10-07,CUST-158,P002,ST-4,4.0,225.0,0.0
T-2610,16/10/2023,CUST-101,P003,ST-1,2.0,120.0,0.0
T-2611,2023-12-31,CUST-140,P003,ST-3,3.0,120.0,0.2
T-2612,2023-08-29,CUST-199,P005,ST-4,4.0,67.5,0.2
T-2613,2023-10-21,CUST-159,P002,ST-4,3.0,225.0,0.0
T-2614,2023-04-10,CUST-125,P001,ST-3,2.0,300.0,0.0
T-2615,2023-04-29,CUST-162,P004,ST-1,4.0,37.5,0.0
T-2616,2023-03-02,CUST-117,P002,ST-4,2.0,225.0,0.0
T-2617,2023-06-11,CUST-182,P005,ST-3,3.0,67.5,0.1
T-2618,2023-10-26,CUST-169,P001,ST-5,4.0,300.0,0.0
T-2619,2023-06-13,CUST-143,P005,ST-3,5.0,67.5,0.0
T-2620,30/08/2023,CUST-101,P003,ST-3,4.0,120.0,0.0
T-2621,2023-10-11,CUST-162,P002,ST-5,3.0,225.0,0.0
T-2622,2023-10-08,CUST-173,P001,ST-3,2.0,300.0,0.1
T-2623,2023-01-24,CUST-181,P002,ST-5,4.0,225.0,0.0
T-2624,2023-04-29,CUST-113,P003,ST-2,3.0,120.0,0.0
T-2625,2023-09-08,CUST-168,P004,ST-1,1.0,37.5,0.1
T-2626,2023-09-18,CUST-182,P001,ST-4,4.0,300.0,0.0
T-2627,2023-04-11,CUST-129,P001,ST-4,5.0,300.0,0.0
T-2628,2023-11-23,CUST-108,P001,ST-5,4.0,300.0,0.0
T-2629,2023-11-16,CUST-120,P004,ST-2,2.0,37.5,0.0
T-2630,27/08/2023,CUST-167,P001,ST-3,4.0,300.0,0.1
T-2631,2023-12-13,CUST-107,P005,ST-5,1.0,67.5,0.0
T-2632,2023-01-29,CUST-192,P004,ST-4,3.0,37.5,0.0
T-2633,2023-10-01,CUST-141,P003,ST-3,5.0,120.0,0.0
T-2634,2023-08-20,CUST-103,P001,ST-1,4.0,300.0,0.0
T-2635,2023-09-30,CUST-157,P003,ST-4,1.0,120.0,0.2
T-2636,2023-05-22,CUST-104,P005,ST-4,3.0,67.5,0.1
T-2637,2023-08-04,CUST-189,P004,ST-2,1.0,37.5,0.0
T-2638,2023-06-13,CUST-141,P002,ST-5,3.0,225.0,0.1
T-2639,2023-12-23,CUST-177,P004,ST-5,5.0,37.5,0.0
T-2640,05/11/2023,CUST-165,P002,ST-4,5.0,225.0,0.0
T-2641,2023-03-26,CUST-123,P002,ST-2,3.0,225.0,0.0
T-2642,2023-05-05,CUST-103,P003,ST-2,2.0,120.0,0.0
T-2643,2023-09-14,CUST-141,P002,ST-3,4.0,225.0,0.2
T-2644,2023-02-20,CUST-125,P001,ST-4,4.0,300.0,0.0
T-2645,2023-06-26,CUST-143,P002,ST-5,5.0,225.0,0.0
T-2646,2023-07-15,CUST-145,P001,ST-5,3.0,300.0,0.1
T-2647,2023-06-26,CUST-173,P003,ST-5,1.0,120.0,0.0
T-2648,2023-12-06,CUST-137,P005,ST-5,2.0,67.5,0.2
T-2649,2023-06-04,CUST-115,P003,ST-3,5.0,120.0,0.2
T-2650,22/07/2023,CUST-106,P001,ST-5,,300.0,0.0
T-2651,2023-05-12,CUST-150,P003,ST-1,4.0,120.0,0.2
T-2652,2023-08-24,CUST-184,P002,ST-1,2.0,225.0,0.0
T-2653,2023-11-21,CUST-166,P002,ST-2,5.0,225.0,0.0
T-2654,2023-04-29,CUST-129,P004,ST-4,3.0,37.5,0.0
T-2655,2023-02-13,CUST-103,P003,ST-2,3.0,120.0,0.1
T-2656,2023-03-07,CUST-195,P005,ST-4,3.0,67.5,0.0
T-2657,2023-03-17,CUST-176,P001,ST-3,2.0,300.0,0.0
T-2658,2023-10-29,CUST-116,P002,ST-1,2.0,225.0,0.1
T-2659,2023-11-19,CUST-125,P003,ST-5,2.0,120.0,0.0
T-2660,21/01/2023,CUST-107,P004,ST-5,1.0,37.5,0.0
T-2661,2023-10-11,CUST-139,P003,ST-3,3.0,120.0,0.0
T-2662,2023-12-26,CUST-189,P005,ST-1,3.0,67.5,0.0
T-2663,2023-11-08,CUST-189,P005,ST-1,2.0,67.5,0.1
T-2664,2023-03-19,CUST-129,P002,ST-4,1.0,225.0,0.1
T-2665,2023-02-12,CUST-197,P004,ST-2,2.0,37.5,0.0
T-2666,2023-10-19,CUST-157,P002,ST-2,5.0,225.0,0.0
T-2667,2023-05-09,CUST-181,P001,ST-4,5.0,300.0,0.1
T-2668,2023-02-18,CUST-109,P004,ST-1,4.0,37.5,0.0
T-2669,2023-05-19,CUST-133,P005,ST-4,1.0,67.5,0.2
T-2670,05/07/2023,CUST-115,P001,ST-2,2.0,300.0,0.2
T-2671,2023-09-29,CUST-122,P001,ST-4,2.0,300.0,0.2
T-2672,2023-03-09,CUST-163,P005,ST-5,2.0,67.5,0.0
T-2673,2023-06-14,CUST-161,P004,ST-1,5.0,37.5,0.0
T-2674,2023-12-04,CUST-102,P004,ST-3,1.0,37.5,0.0
T-2675,2023-09-19,CUST-114,P001,ST-5,2.0,300.0,0.0
T-2676,2023-11-12,CUST-165,P004,ST-3,5.0,37.5,0.2
T-2677,2023-09-26,CUST-190,P002,ST-1,4.0,225.0,0.0
T-2678,2023-07-16,CUST-166,P002,ST-1,3.0,225.0,0.1
T-2679,2023-10-13,CUST-162,P004,ST-4,4.0,37.5,0.2
T-2680,24/10/2023,CUST-103,P004,ST-2,5.0,37.5,0.2
T-2681,2023-11-05,CUST-122,P005,ST-5,3.0,67.5,0.0
T-2682,2023-03-15,CUST-196,P001,ST-3,3.0,300.0,0.0
T-2683,2023-08-25,CUST-171,P004,ST-1,3.0,37.5,0.1
T-2684,2023-02-15,CUST-182,P005,ST-3,2.0,67.5,0.0
T-2685,2023-10-12,CUST-167,P005,ST-3,1.0,67.5,0.0
T-2686,2023-01-08,CUST-156,P003,ST-2,4.0,120.0,0.0
T-2687,2023-04-10,CUST-112,P001,ST-5,4.0,300.0,0.0
T-2688,2023-05-14,CUST-196,P001,ST-2,1.0,300.0,0.2
T-2689,2023-08-31,CUST-140,P005,ST-5,3.0,67.5,0.0
T-2690,26/09/2023,CUST-181,P004,ST-1,4.0,37.5,0.0
T-2691,2023-10-11,CUST-124,P001,ST-1,4.0,300.0,0.0
T-2692,2023-04-08,CUST-144,P002,ST-1,2.0,225.0,0.0
T-2693,2023-01-12,CUST-108,P003,ST-5,1.0,120.0,0.1
T-2694,2023-02-04,CUST-168,P005,ST-5,4.0,67.5,0.2
T-2695,2023-05-27,CUST-163,P004,ST-4,2.0,37.5,0.2
T-2696,2023-09-12,CUST-159,P004,ST-3,2.0,37.5,0.0
T-2697,2023-03-26,CUST-138,P002,ST-1,2.0,225.0,0.0
T-2698,2023-05-01,CUST-168,P001,ST-2,1.0,300.0,0.2
T-2699,2023-05-19,CUST-185,P005,ST-3,3.0,67.5,0.0
T-2700,08/11/2023,CUST-106,P001,ST-3,,300.0,0.0
T-2701,2023-02-01,CUST-166,P003,ST-4,5.0,120.0,0.0
T-2702,2023-11-13,CUST-191,P004,ST-3,3.0,37.5,0.0
T-2703,2023-05-17,CUST-136,P005,ST-5,2.0,67.5,0.0
T-2704,2023-07-05,CUST-129,P004,ST-4,5.0,37.5,0.2
T-2705,2023-04-06,CUST-181,P002,ST-5,2.0,225.0,0.0
T-2706,2023-11-26,CUST-172,P002,ST-3,5.0,225.0,0.1
T-2707,2023-09-20,CUST-105,P001,ST-2,4.0,300.0,0.0
T-2708,2023-06-28,CUST-195,P003,ST-4,3.0,120.0,0.0
T-2709,2023-10-25,CUST-112,P002,ST-5,3.0,225.0,0.0
T-2710,01/01/2023,CUST-122,P005,ST-1,2.0,67.5,0.0
T-2711,2023-04-26,CUST-164,P001,ST-3,4.0,300.0,0.0
T-2712,2023-12-30,CUST-194,P002,ST-4,3.0,225.0,0.1
T-2713,2023-10-20,CUST-123,P003,ST-3,5.0,120.0,0.0
T-2714,2023-09-08,CUST-166,P004,ST-5,2.0,37.5,0.0
T-2715,2023-11-16,CUST-174,P001,ST-2,1.0,300.0,0.0
T-2716,2023-06-21,CUST-102,P003,ST-2,5.0,120.0,0.1
T-2717,2023-07-19,CUST-156,P005,ST-5,5.0,67.5,0.2
T-2718,2023-08-21,CUST-198,P001,ST-2,1.0,300.0,0.0
T-2719,2023-05-15,CUST-101,P001,ST-2,3.0,300.0,0.0
T-2720,06/01/2023,CUST-140,P001,ST-1,5.0,300.0,0.1
T-2721,2023-02-04,CUST-158,P005,ST-5,3.0,67.5,0.0
T-2722,2023-09-26,CUST-119,P002,ST-1,2.0,225.0,0.0
T-2723,2023-06-14,CUST-150,P004,ST-1,5.0,37.5,0.0
T-2724,2023-04-17,CUST-188,P002,ST-1,4.0,225.0,0.0
T-2725,2023-04-13,CUST-129,P003,ST-3,2.0,120.0,0.1
T-2726,2023-07-03,CUST-153,P005,ST-5,3.0,67.5,0.0
T-2727,2023-10-19,CUST-145,P005,ST-4,2.0,67.5,0.0
T-2728,2023-09-05,CUST-172,P004,ST-2,2.0,37.5,0.0
T-2729,2023-08-25,CUST-185,P003,ST-2,2.0,120.0,0.0
T-2730,14/08/2023,CUST-192,P003,ST-3,5.0,120.0,0.1
T-2731,2023-03-21,CUST-137,P003,ST-1,1.0,120.0,0.0
T-2732,2023-10-14,CUST-141,P001,ST-2,1.0,300.0,0.1
T-2733,2023-09-20,CUST-173,P004,ST-4,3.0,37.5,0.0
T-2734,2023-03-18,CUST-110,P002,ST-3,5.0,225.0,0.0
T-2735,2023-11-08,CUST-126,P004,ST-3,3.0,37.5,0.0
T-2736,2023-04-25,CUST-120,P003,ST-2,1.0,120.0,0.1
T-2737,2023-03-04,CUST-178,P002,ST-5,5.0,225.0,0.2
T-2738,2023-02-28,CUST-134,P004,ST-5,3.0,37.5,0.0
T-2739,2023-01-29,CUST-188,P005,ST-2,1.0,67.5,0.1
T-2740,28/06/2023,CUST-187,P002,ST-2,2.0,225.0,0.1
T-2741,2023-05-10,CUST-161,P005,ST-1,2.0,67.5,0.0
T-2742,2023-05-11,CUST-189,P004,ST-3,2.0,37.5,0.1
T-2743,2023-10-17,CUST-171,P001,ST-2,4.0,300.0,0.0
T-2744,2023-08-23,CUST-128,P001,ST-4,2.0,300.0,0.0
T-2745,2023-05-15,CUST-139,P003,ST-4,4.0,120.0,0.0
T-2746,2023-09-26,CUST-110,P002,ST-1,2.0,225.0,0.0
T-2747,2023-09-09,CUST-165,P002,ST-1,3.0,225.0,0.0
T-2748,2023-03-10,CUST-194,P005,ST-2,4.0,67.5,0.1
T-2749,2023-11-15,CUST-182,P003,ST-2,2.0,120.0,0.2
T-2750,29/08/2023,CUST-128,P005,ST-3,,67.5,0.0
T-2751,2023-05-11,CUST-186,P004,ST-5,3.0,37.5,0.0
T-2752,2023-02-10,CUST-191,P003,ST-4,3.0,120.0,0.0
T-2753,2023-11-13,CUST-123,P003,ST-3,5.0,120.0,0.2
T-2754,2023-09-24,CUST-115,P004,ST-5,2.0,37.5,0.0
T-2755,2023-04-06,CUST-188,P003,ST-1,2.0,120.0,0.1
T-2756,2023-08-05,CUST-177,P002,ST-1,1.0,225.0,0.0
T-2757,2023-06-04,CUST-183,P004,ST-1,1.0,37.5,0.1
T-2758,2023-01-19,CUST-197,P005,ST-2,2.0,67.5,0.1
T-2759,2023-11-11,CUST-166,P005,ST-3,5.0,67.5,0.1
T-2760,27/06/2023,CUST-157,P003,ST-3,3.0,120.0,0.0
T-2761,2023-10-16,CUST-177,P001,ST-2,3.0,300.0,0.0
T-2762,2023-08-18,CUST-105,P004,ST-5,1.0,37.5,0.2
T-2763,2023-12-17,CUST-175,P002,ST-4,5.0,225.0,0.0
T-2764,2023-12-09,CUST-176,P005,ST-4,1.0,67.5,0.0
T-2765,2023-08-11,CUST-127,P003,ST-4,2.0,120.0,0.0
T-2766,2023-04-19,CUST-190,P003,ST-5,1.0,120.0,0.0
T-2767,2023-11-22,CUST-164,P005,ST-2,2.0,67.5,0.0
T-2768,2023-08-30,CUST-136,P003,ST-3,1.0,120.0,0.0
T-2769,2023-08-12,CUST-177,P002,ST-5,5.0,225.0,0.0
T-2770,16/04/2023,CUST-148,P003,ST-2,3.0,120.0,0.2
T-2771,2023-08-31,CUST-155,P005,ST-2,1.0,67.5,0.0
T-2772,2023-04-03,CUST-144,P004,ST-2,3.0,37.5,0.2
T-2773,2023-06-03,CUST-159,P005,ST-5,3.0,67.5,0.0
T-2774,2023-01-26,CUST-148,P002,ST-3,2.0,225.0,0.1
T-2775,2023-06-01,CUST-165,P004,ST-4,4.0,37.5,0.0
T-2776,2023-11-30,CUST-168,P004,ST-3,4.0,37.5,0.1
T-2777,2023-04-13,CUST-123,P005,ST-1,3.0,67.5,0.0
T-2778,2023-03-14,CUST-146,P005,ST-4,1.0,67.5,0.1
T-2779,2023-03-01,CUST-193,P003,ST-5,5.0,120.0,0.0
T-2780,26/04/2023,CUST-131,P005,ST-1,2.0,67.5,0.0
T-2781,2023-06-29,CUST-138,P003,ST-2,1.0,120.0,0.0
T-2782,2023-03-01,CUST-189,P003,ST-5,2.0,120.0,0.0
T-2783,2023-01-21,CUST-144,P004,ST-1,4.0,37.5,0.1
T-2784,2023-02-04,CUST-152,P003,ST-3,1.0,120.0,0.1
T-2785,2023-12-19,CUST-179,P004,ST-4,2.0,37.5,0.2
T-2786,2023-03-10,CUST-163,P002,ST-1,5.0,225.0,0.0
T-2787,2023-10-04,CUST-161,P003,ST-4,2.0,120.0,0.0
T-2788,2023-05-02,CUST-188,P004,ST-2,3.0,37.5,0.2
T-2789,2023-11-12,CUST-187,P003,ST-3,2.0,120.0,0.2
T-2790,23/05/2023,CUST-183,P005,ST-4,2.0,67.5,0.1
T-2791,2023-10-01,CUST-175,P003,ST-4,2.0,120.0,0.0
T-2792,2023-04-10,CUST-182,P004,ST-4,2.0,37.5,0.0
T-2793,2023-02-08,CUST-168,P002,ST-4,3.0,225.0,0.1
T-2794,2023-10-26,CUST-188,P002,ST-4,5.0,225.0,0.2
T-2795,2023-08-27,CUST-116,P001,ST-5,4.0,300.0,0.1
T-2796,2023-11-14,CUST-189,P002,ST-3,1.0,225.0,0.0
T-2797,2023-06-13,CUST-176,P002,ST-1,2.0,225.0,0.0
T-2798,2023-01-15,CUST-103,P005,ST-5,5.0,67.5,0.0
T-2799,2023-11-10,CUST-157,P003,ST-2,4.0,120.0,0.1
T-2800,13/07/2023,CUST-121,P003,ST-1,,120.0,0.0
T-2801,2023-11-18,CUST-161,P002,ST-3,5.0,225.0,0.0
T-2802,2023-01-01,CUST-186,P003,ST-4,5.0,120.0,0.1
T-2803,2023-12-16,CUST-161,P004,ST-1,2.0,37.5,0.0
T-2804,2023-01-26,CUST-131,P001,ST-2,2.0,300.0,0.0
T-2805,2023-04-06,CUST-163,P005,ST-2,5.0,67.5,0.2
T-2806,2023-05-02,CUST-154,P002,ST-5,3.0,225.0,0.0
T-2807,2023-12-09,CUST-155,P004,ST-1,5.0,37.5,0.1
T-2808,2023-03-31,CUST-182,P005,ST-5,5.0,67.5,0.0
T-2809,2023-06-13,CUST-193,P003,ST-3,3.0,120.0,0.0
T-2810,13/04/2023,CUST-125,P002,ST-2,5.0,225.0,0.0
T-2811,2023-11-15,CUST-115,P004,ST-3,2.0,37.5,0.0
T-2812,2023-12-19,CUST-162,P001,ST-2,2.0,300.0,0.1
T-2813,2023-04-09,CUST-170,P002,ST-5,5.0,225.0,0.0
T-2814,2023-12-08,CUST-113,P005,ST-1,2.0,67.5,0.0
T-2815,2023-12-15,CUST-179,P001,ST-5,1.0,300.0,0.2
T-2816,2023-08-10,CUST-168,P002,ST-2,1.0,225.0,0.0
T-2817,2023-10-12,CUST-147,P004,ST-1,5.0,37.5,0.0
T-2818,2023-03-31,CUST-161,P002,ST-5,4.0,225.0,0.1
T-2819,2023-03-11,CUST-111,P001,ST-2,5.0,300.0,0.0
T-2820,29/07/2023,CUST-172,P005,ST-5,2.0,67.5,0.1
T-2821,2023-12-18,CUST-156,P004,ST-5,5.0,37.5,0.0
T-2822,2023-07-29,CUST-163,P004,ST-2,5.0,37.5,0.2
T-2823,2023-06-27,CUST-194,P002,ST-4,3.0,225.0,0.0
T-2824,2023-09-09,CUST-168,P005,ST-4,2.0,67.5,0.0
T-2825,2023-11-26,CUST-120,P002,ST-4,5.0,225.0,0.1
T-2826,2023-02-14,CUST-125,P002,ST-2,4.0,225.0,0.0
T-2827,2023-01-07,CUST-171,P003,ST-1,2.0,120.0,0.0
T-2828,2023-06-28,CUST-199,P001,ST-1,2.0,300.0,0.0
T-2829,2023-08-23,CUST-159,P004,ST-1,5.0,37.5,0.1
T-2830,28/10/2023,CUST-195,P001,ST-3,5.0,300.0,0.0
T-2831,2023-12-06,CUST-195,P004,ST-1,3.0,37.5,0.1
T-2832,2023-05-10,CUST-165,P004,ST-1,5.0,37.5,0.1
T-2833,2023-10-25,CUST-152,P001,ST-4,5.0,300.0,0.1
T-2834,2023-10-16,CUST-170,P002,ST-4,4.0,225.0,0.2
T-2835,2023-04-16,CUST-136,P002,ST-2,2.0,225.0,0.0
T-2836,2023-01-08,CUST-155,P001,ST-2,5.0,300.0,0.0
T-2837,2023-07-06,CUST-135,P003,ST-3,4.0,120.0,0.1
T-2838,2023-07-04,CUST-129,P004,ST-5,4.0,37.5,0.0
